address,mor_balance
0xa052B5C9e9D89f911009A3D72C1E6f162562B025,876351001071341516
0x1088a3440E008024F6E6eD3B715E465a63ad0276,0
0x5a0dC15c9EceCeded97c7B1121461EDc623a0349,482307541325343314
0xF7a089Df125d85000623AA23778c4DB6D6ca4e91,0
0xb9ad9Cdc93742cec018Dc5BE9963d0D16CF0a6E3,5235593049984852338
0x3D62B7A42228C767E561f746bA399caC58DDc7c1,0
0x4b9c01A9E7731300B66D60E62cA38FA5992af37c,1300840764982324617
0x639108054C4d501d4cF496435747a20565A1feb9,476300813668596331
0xaf50FB6907d01623d911AaE0aF822C754C9dD29F,1
0xA40225E6E392ED51D4aECA2646F90fE8bcf971CE,1
0x31B87a9636DC5626a9C1B9AA730cbD17158d701F,149042133516224667
0x80598f1BB1b3A3353Ece97907629C7B0bAeCf438,3724324929854195791
0xCD4F2558E69B1C5F5F4D47Ec199523883D2Df9E0,4009325031419280966
0x48D93dabF29Aa5d86424A90eE60F419f1837649F,0
0x90e0372E8370E7134453e465F6EC4aF80C3D9304,1517557776094779613
0x510bd1A857df836c2ad57aA3a6fAE396E011d958,46893631207836102927
0xcC1d07465442f0AcD56dd5a4DEE2283C12469e0f,889125667574028138
0xdf0AB4C7F8586C1437d65392F3195c9D2288802d,2414484843295166235767
0x4B283088eD940FB4204d8E640FbdA1174394C54f,10010554922113768659
0x5379498bB7514f51FE3652e19Ccda9FE1174C6CC,0
0xa98516BaCC5D07b61F33cc9A16f1237c76c78095,309877850111634075
0x120C1bFd5F19CcEA342ffbe8B7637B344f5Ec4D4,0
0x5cA41500EDE160BfD233B5bb2Ad02ba113439156,26497721549723717386
0x10E394b61E66e342D877D7da004045920da7FdC6,0
0x8e187f0D803E87d9Ad4B590c86dA97B885C6DAD3,0
0x70B46C55B8330477ff530Ca5d8c75c317dbF698e,0
0x99Cac20b77F4877108E78538C68CD08393a33362,8818838697389892753
0x46e7c1E81F3E3CB40c7cc8CA14F0108F20D64831,2585422931404387807
0xb999ca59F58c616011f87317Dc16507ecbE7B2EE,0
0xb5C3712FA69B399A7606F7cC9029DaB172d99f28,309529457258995549
0x09f0D3266fDd32E8E384cf4aBE900aE437A7aF4C,255875173669884730
0x19c5baD4354e9a78A1CA0235Af29b9EAcF54fF2b,0
0x96e5c0c9a457e7Fa51cE684fcc6Ef80040A1A591,5815742240695565255
0x7AeccEED63A7f0E0e49505782228472b264f9d63,4022507982281959768
0x6491db65F8AC5380FE06132Cce77372cbbe8da85,22295135298455885804
0x79C26b3468Fea1cA206c918758d978cA9079BD39,0
0xdff92A1D3c7832CBCc762eE5F326679dd801648E,4991247012271574027
0x0eF335cA652e12a48C85908BB11a8e53565DE6Ed,86520629028023926268
0x0029Ab135b5Be72168BF80F140D60a9264dbD0C5,0
0x94365edc741d589320602ce66677B5ddB64d3687,68032419314455577677
0x30086c39930C0708B83e2C31Ee080505D843aC8C,0
0x93AABfd7D55c708A6d3A32A04F9c4d1c75053f95,0
0x6a32a55C7eb57cC6EFd218E5590c10C330B0Bc1c,0
0xA66e3543C8736E693B8646944e77EB1Acd07E9A2,6893172497847404573
0xe393142D25B7Fc5c5FDe4142f8B8beE6EAAFAc8D,13930336769513
0x7642e7322538BAaF639221B34C0317fEA7A796E2,0
0x645bf5b0Ba8a6EA1C937423A21A52d930da45EEe,0
0x6c4eB02ac1060Cf486153c0c02829739E45409F3,139042761518991993231
0xEEF90e6242B19A55BFA5A171c4DDD0cdE375C1Cb,101762752999959485
0xD2587b2b29C450694523b3f657659d69087dF469,0
0x5d6B010bf2C899520333D9Fb8354F3d200d120A1,0
0x8568A12B39fdAe1Eb97c79D3693792b592383ceb,0
0x1Db5FB7005412B6E593a9B28AFeC4c7430B1e812,0
0x53bDE82456403b7366A1Ee566320816a6E596d80,27519859933774795272
0x65f6d5a6ea85e04a927C0e94BF1BF79C8117E3ec,2438433977487258496
0x026F9B746375c668EF33bC189Ec69eE4F63cA7F7,8237732894408618981
0xb9c5f44004FFc862ee49aF70948f6fC0d0dee456,50604998249174691226
0x473FFa6AB954a7A003C554eeA90153DADB05a4E7,0
0x25440Cf20F8Ef4E8f990C5DB1C1E1cF86d5C710D,2049054921787188642
0xD3b3eef842583FcE35a1C5197f65944705676b9a,317363743270847970
0xAE0f77C239f72da36d4dA20a4bBdaAe4Ca48e03F,121474513148844960095
0x50A1446c84C6B5e2501D648c7fd0Bf74e6b6Ea65,1213354320735187168
0x3DeE460D85E53ef0E64c0Db1aF9828F122A9D08E,5808503164943672647
0xF56DD30d6Ab0eBDAe3A2892597eC5C8EE03Df099,0
0x9E7f0b78010396658Bd8C624f9A28FEdc707dCeC,1221384893328316414
0x045E2a9Db6cA319F6B667813C6088067Eb52851E,4296808451040746442
0x28Fd58510588ba4Ed01d7b99F1Ef9f06fF8B3d94,52770570106459
0x940286E0D115ECBb4E59d48d0cdb49CB971821B3,267732188018955952
0x87498fD95172249A77B423E97c50532ED38CeeB7,0
0x251c706dBe103c6b05AF61F995534441E1B1cDAd,0
0xcf342658D025E760A19e5862018A03878FD40028,0
0x099be958C17c40491D6D7F08a79466b67677Ec6c,263880667148333305
0x36125234DD6c7D0A01dcadC67E79e061D405098e,0
0x85Dacf923799c1D993666331bFdCd0F50505EF00,0
0x932AA728aDbfF3Eb1A27cc6F0fEb24e42B1a56D3,85703629403162881
0x47e5C9e909133DbB1d705286842d2DE1f89536A3,0
0xe11A031781503fE13d97b9B353db28Fb2576ae76,0
0xBF23DCAb6C68f7E3EA14515312DFBd7451E7a531,10901351076369033780
0xd97Ad09237c9627Ba319F9942C937112F2dD2A0e,0
0xe5414045F14C9775cEdff508aD1a6886bf679002,673749061762672357
0xC552126949dD00Fc3F0E194CE113d02EBbD4d221,1161631355410171933
0x0365d3C3E4e7fD31FFeD13831FDffb781bB05206,0
0xd2E6cFabDc25711a4C422B9f19360d8646B9FD87,9866339276974053229
0xFf06833C9f77170e5319A334d5C6c8C20664C32B,595746518104197382
0x6ddF83F863cEca83a99ae97044173B4350aA543c,40683577653922150
0x02a7FC497B4eb09bA6A918693735Ab7F5ad1164B,1451768897607585322
0x60E483cdCf8Ca76Cb83594675caD74fe3D6F97eC,0
0x007E8D4bCfA10d1b22932655A8DD8041a98F100f,3018235613977470602
0xb72Ea9f83171abE9B83726c10413A1DB0EE00b09,86829733211640344
0x2341912fdc39Ab158CDF9f4C10b19Ace5dA6C4dd,2628101438239672294
0xd03022721EaB97eCE5ef36bFd4CE1dB7E74bceF0,6292607216857887187
0x9c52202b715BACf865B77688C4A2D6A16A2baeb0,397536765593498716
0x261b013B82CF1f4F1D5572f40B42679E0dC5798b,0
0xcD01A3acED67e266be21117376C7025B384Cd4d7,538020003271010098
0xc4B325F423eD6eE72166E19f3aF416b5F3bB7264,3000000000000000000
0x31575e07C79011949a434B683E933Ecae2e66484,0
0x63498C599847Ba266472f48d85de361D3a2D18fa,102618829432087148062
0xB36fF2C5199Fe97fD2DB362B5a12635667260B02,9990883267093815909
0x50D2DEC635c48f5E8CeDE341Df87c651c6cD5318,0
0x1461F599ecCeC516cf4704253Ab26dF69003439E,0
0x1Ec32CB4aD0717b5A58d20ed4aEAAF77D3F12b77,31824378674318255107
0x9F6c803BF22F7516451FF2871D3677a6933C7F81,210267109880463487
0x441917306B901203b0960a4918aE63532A0EfB82,0
0x1741403bdDd055D7016dBcD0C3ADCb4BFbFD797c,0
0x3156649412e8bb8799f0B832bcF7C6534932DE37,0
0xa38989a21BF8907A67310D6196d0559497d5b13b,25531982331898233808
0x38CBee649299002Deb6dcd9Cd2EDA95bb24B2787,15639644938475997115
0xf6b0ED4cE3cCF7F65655d61766fB385C787288A1,0
0x456FEA614FC2Af70be166a4545B9Db76F9cFa667,467867042112753530
0x172fd6BB955AbFB9946dFa4F02d7B29aa5d0D441,167937326911434888
0xfA15f74278466dCfBa6a8EfD2AA8e1B235BcCCe4,0
0x0674d40Ef6dBb555CD98c1A45C55f8721d39c293,0
0xD874F782020442c8938e32b6Fc55e38e8f2Fb36D,23301266538974469
0xD6b6e0b9E5e5819729C52eF17Bf71f1D3ada8Ba8,4828033735918703506
0x95f7C0064Ff521FB50c1F0e3aaAe6a16Ca8EA053,5754398980319050681
0x3Fb2219e656dD544A89062909A320f279d8E2D51,2099624323499369975
0x6362B31343350C9dDCC2e09Fbf2662F5CefbE349,1
0x8356eDF3BfFc6cbE44fE0D0e97768c4d9F682535,6091030300978890376
0x683C0173BD2214E95cA9FFB1B437c12A9697ABe6,987594400309254648880
0x4a2490c461D8bDcc0d7b6C2F7851D845D4FE4aB8,210663121786999991
0xA0dB33FBDaED02136A75f2804A426D5166F0B036,3655149315019430771
0x0E34aD56379aceC7F09d815729B70c85adC1Ec99,0
0xa5754619adFc0f3eFBE65B323664335eA64023c8,28555823111514624279
0x91154DD96Bff5A5773e9863b373f326D2ebc8AFE,15972836881641063088
0x415787793a802684F8e080352e09377819F1f1a3,1014761557290906860
0xD1E9c250a542211ce27956f0e163868c6Fe258B9,69441389323099843376
0xE0C671C5703836dCb515AEda83aE4FF7Ecb0C812,1303178296289362634
0x6d2f558185873d3A0Ede8D1e7452674D320AB9dd,0
0xFBDBb6e3F1FEFef2B0be10aB0890cA625bf4ee14,10000000000508901
0x9578e8369369fa05e5F2fC8d80a234Ad2f8608A8,0
0x93a692FE5477902C3cf5F6997c1cf59a3712cED4,0
0x5D3A5CAB53904370CeAe90a76348764261Fe10Cf,479850974808801439
0xD8029660F00B16Ce29777F82Fb153E528c38C997,111781762185533056382
0xBd0f478Dc160014d7800c1F0c6FF5f349991546D,0
0x42f4B4F09C2BCEcce1FC06ADef702BF8d6ba1Fe5,0
0xF05665508274714Db41c5a89d824350948296668,1184705988094593894314
0xCBAB9cEcaE41725088A4D5393D694832da7e3DDB,6654238123635187136
0x3D3eb99C278C7A50d8cf5fE7eBF0AD69066Fb7d1,0
0x7FEf075E66AEAA4941cc61436B5474AF30Ba0588,2812140954697440894
0xE767CCc051c0a8a7311B2938a5ee9d1B297A2f63,2983308668621864084
0x2c1a74debC7f797972EdbdA51554BE887594008F,25055996214873406
0x045903F283D33a618C801ab5A079Cd8CB0DfdC06,1142041546672118083
0x9e34875684Ce87E3576824c22c56e69757752049,118557331267899988517
0x7254d2819148B5733cf88e4C09543027CB38323A,320050228308444152
0xcFa7aCF8b959b0e370a68492876A09c34eD58428,21936059619461538892
0xEa3a5C5E3ec8c04F1fc7A26A2244E435e1d58Eb2,0
0xC5AEf480af1Ad23F7F73167DE475Be009ab90E4D,4007670443661848215
0x515c895B58A812BA1b27A7CC571B51c48d1d9045,54466177500883565700
0x13267F77E7241dB36f9Ee3418DD3069bBc91f2B2,2
0x9398Dd45599f3f7072148B8D74a7C99f5AfF4798,74028443283007861
0xF5b5266F4E273C2418f3776964e95Bd96ae3c4F7,0
0x4aAEbdd8f1ef71DCEBCc9c0bc8b26b302c5e0032,15992694683181566137
0xce710c53877073267BC6295967D92Af9dC079E98,0
0x129e2A2f971b7aD92b7Db18f3A85E6367cAB922f,235939933973674095282
0x26cFd9A555c4116Fc4474794901a3F87C3cC739A,166604357292042774
0xC580c84f3fa0A6bef91256Be441Fd3460C4EdeB4,0
0xF4617a24706DE36aFec0AdccF2F87C0D1c2381a7,271456448869758302
0xe118E6681D1B169e90B7401DFB2bdf47723e9a65,6937766161039101720
0x367DF3220224A749CFBC69e43a2633d0BB33Ac65,221556532677699245
0xb75DB2216E7047C7b6bebE1057CF7c99e5D87eD0,1174242539737268365637
0xC68892eE5e1a26640C25dfb0ed0789bfEa3C8eb9,0
0x33bEA54FB06afD5310F16B3B2117e799d5D27910,40550814985388945
0x8df839cb3a3d0Dc329c1E4132D45E081F3eDB869,134107728496691632205
0x6F961561FF1F10193F2A2397D97f6EEe32aB6A0F,0
0x957f1fa5EC79E30e4127F712156e6a908F9a06c4,309483372774835241
0x9CED5f42F2f8fEC2eddC7fBb360eE17ffd6bdc21,0
0x48E87c81A1aeCe2a39B4FAcD8Efdc3FcD63c636c,0
0xfe17147301888fBEEc36be3a8e6E4f883496ed33,36323502186029341121705
0xC0CdbCD0B24361Df8A888E18D2A3cEDD4CEc948E,0
0x9Ed43F95aD8F2d59866331882F402b8C49056Dc0,0
0xa4b427AF1952374b3527CeBcfDCC9D063DFe802c,3662940775390728155138
0xdB8d43c38900Aa572F21aF735036283de0c4233A,0
0x8cFF61B67f2e7725Ddb006Ac4e1456F3FB441530,483317159711502456800
0x488AD774cd00341403CaB0981b47c4763d3f7a31,23865601988202053780
0x96bF419c998D6807b8860945FA2BBe568381D563,0
0xAC325f4B11c1De0CbCb8a41FbD6E6D047c7Bff32,0
0x9Dc7B8085022C6b087cA7f2b81a8Fe2486B835Bb,309771707304358025
0xDbe9Fe36b710D1EE3f80C0dcA9EeF065619b9623,2648021379712216464
0x4E0aFBDa51C7c567A106389BBa338446f15b7393,8837319998503182039
0x5C86964e15d7079342438a732a79a15A5CACd833,0
0x01496Cb2CfF64A69cb29B57206f7aE126996F9B8,774371000321308619
0xF7da339761E39047293840bA817969719A2F33C5,10158742462553691936
0xB17cbb2F9342f7609bF67a22D8Acf31Eb716c6bD,1090213041232370819
0xfA1FBD9E49F22D6C906B2bE22eCd5836daA8bD89,0
0xac6cF0A0D354304a133e2f061a240123a4A64b09,12954930216119915878
0xA8B047ed607117B6876c4db8205BE8b471071b5c,15786004545432571830
0x418b529A37ED479b904EA227126f580EC4949509,5318546812172404211
0x46bFAE20a3A642502d9D36D824e0eDaa67814aF3,122666914618729999081
0x69837390dA3Fbf4940c7Ca9ba02FBB13ceF5Ab42,13067088988219795107
0xe1ABeaEcAD7E2C14665F21007E937533d80128BF,0
0x4f95eE90a5017fA8f9c972f9B3a839CA63F72A91,34143570103882626678
0x24db8a0A16Da2812B55AF4d0F3a8ADa8A68A330f,3189948518454478669
0xf79Ff926398C8D664d7491A2a1939aEF3d605763,64046416761966974679
0xe9a87a1A22c6A1ddFC8c58A561A3BcFf21a6aA36,0
0x9005c15E815865043c1cd7C8790573928Fe312dD,951809500260579160
0xd8045754b0830BD3Fa1739A610e72487A6E66eD6,462474507389965315
0xB2Fc9EBDfDa18b02546AA122e33E21EfB524Fc82,540991525827937705
0x60C27FF141434E790825e1778ab264B15D07C64A,0
0x2BB0131F561Df1A69B49Da3d26C8501710327dc1,265279190653236531
0xaaAC234a77391e14CB94f672d47ADD20c7229Af6,0
0xcCc442eDa69e466e1C54e3A7258AE8Aab508aefC,6300305848704609024286
0x20d25251F3F54129d097a50aEd746D7544a7e67E,1202218910339553629
0xCf81C184061e2Cc15bC504EE2d3475A62BEb8FD9,0
0x887C3599c4826F7b3cDe82003b894430F27d5b92,0
0xaB67E4A2a6786A0F8b21990ce17CefC25DAe2A09,3235233050469242136
0x25D24770feCC2aE27B96FBc95E8D21Cc6a689D5F,0
0x8979CdD44b96007753e4BBc429De6f7989DAD16C,0
0x716a1487b717954C7912bdb8A73567cE3bA5973B,0
0x1F2AAc54E7F2d001572571980664Aa2185Aff164,9632955523157990251
0x79aa277e9Ae63D1d5671072Ffeb4afcD280ccF2F,89091260123791711070
0xB403F791E418E3b7D93C4609C1C4b711061182cd,0
0x743A0112B1460B26f9F5260f2f9413E9494A2B42,0
0x31bc74806E7D7Ab8571d94b2dAfa5d6734a6D1E9,373435365396042085662
0x291EeffC20dF689602837A0ED411E436bB44af5f,0
0x6aC54906d7eaE6Bec5C7fbD26988DE4bEBd621a7,96300954015481460
0x9ffF1e52466aB14902F0a1122a2697E9f348E9cD,319415841031508991
0xe2E8D89eD08c3aE5295BF398e8C5A1517bF19f51,4275713828227090890
0xfC5d45c036F71955F18D06370F84c78555D523e9,182073238215266267982
0x586270cC97Bb7d06D9bAA06a81384E54D7D7fA3d,7321246977113151399
0x13384eCf663D0B1ead817Bf2865faB632791d393,432037566374975312578
0x97489e5877302337A46069072F7C358196989376,0
0xC68fadE1D7493FF1534FbB20De0329de4Bd53217,2371670394665929611
0x545b1562749b60bcCd6DA89b60Db306e4e244Bd9,273847623047485985
0xB8f8130787015d2055B0aE2A34590546c4F261c0,0
0xd33A2256eE15E5B5Cd401600c4863c0f229B27b0,946555839307751097
0xD005D54C53D144021dB4841a3425A55Bde2E140D,3879077631788007882
0x05Df97D6654574Cc65afB55427Eb7F4CcF06414c,175345351519111784003
0x6Fb00863a5e6b309F68DAfc5CB9789bD318d932E,1027190510551802019309
0x52d040181246507a02068FAe9F8926C92b4Ea11E,569284144245420792
0x87cDB4dA24aA2349874dC39543ca11a01bD4586C,934564025529487589
0x2eaFb1A826E28Fd0b232CDC47a0DCbA34e171bf2,0
0xAAAe2dc1Bd381f8761fD799D1230fA8AE7c8da0f,11783466387209661009
0xd84C95c9A9159e3Ed68bC5cfbe8542a63bC86d59,0
0x0Ea6Cd649caff72865324ABb7A46CC3A40c2c4e3,134321534989795538340
0xb8658247CE27B2ec6e6AE23589bf223cAaAE4151,45013096793855078172
0x025BAe265997BDDf28299E5E12CD451DB2E315D4,2889034248694778185
0x2FA3479F42f38078943587f45D33a9BCe36b23a7,10520310401092009407
0x5b558496FA9F93942974740D6609Da174E489aD5,0
0xf4880Cb7289730e1d538366C4edC46A0fA7E9C03,36456266121354877613
0x806375720C42753bE3D98109E93f5dF192fb0222,0
0x9C097e3b0697D585701B93490EA0466b6c2539D8,0
0x568FF9FaAD90b28B79e73aFf73Ad5a853b4EF843,1317308500737724321
0x98a17730D830C6305eB0aA71f1Ab72b8B6865447,0
0xF51e2d357Ab656f3Ad206d5B2fb3acA51B78DEDB,369304555371419222
0xf37D8B0dF541925489FA3225685fbb5cC1F5dF82,0
0x01c9E12C365DD28BD169eFea6E5b7939a687c856,0
0xE9d58054c0d019F8383D705113036f02EC880953,0
0x20F9E5a17b00350F1EAF9Ad18Bc5be0D54c0bc3F,69928973143199681193
0x1e25c2827C34616E20AAf67e71A0B47BdbcaFFa9,51154600579250372517
0x8Cd81f05e9Ee312CAa9a99eAEdC391735F76B0D5,152226348649501687
0x799D72A921FE14A4589FCB539731f8b198D55944,0
0x77746Ee3258CE0F3363044a43A717aDC69E19cf2,0
0x4677B573c73Fbd51B71Df43a195e3062F744563f,4163248079376911432
0x2A09E43F4D93a2611a6c7B87d907AC35e51D59c6,0
0x210828b39fA710F47f5afb7F53BA43B5C3DEfdD1,12927727148431899156
0x340675000668c6e4C915E2707b8e39F1cE625e80,9840316364446875643
0x74F1CF05B5867CB8D8c460e2eCf2bD1A7970b60D,2903641696492781268
0xf7b7DD2cC91CDC39799E8AA9Bada6bb6C99BBE5F,1
0xe933Bd43AAe0644FDAd2342D56246c299fbEe72B,6381502323396256927
0xDf06A761D286C0ae835173236E1f12f1379E4977,0
0xcEfe936bc021dE7D873714FaD9E678c83DA99524,16154660016986814322
0xC8A8de25A446c3a6e96bb327C916B125Ed151D4a,202942057257028368432
0x1249d246F83A1F184a7C1d55e471d6f67Ef93083,3200375601595904781485
0x3E95fEF1176acF5e5d2EF67D9C856E4ECAc73E1F,5968867531782647873
0x7EE9E89b842541cF07b4C10cf4AAC68be5926858,2912011129258775145
0xC0B53221A7dbcbcE68441C26ea4DA73266D6bc20,8203029873048962169
0x7865ea60cAe35485f2a0483A385052164c487e27,0
0x6F274f64713516e8f998b41b0D9A4b808E222C42,0
0xFAB97682e0b4B1589786382EebA1b758FFAe7Ff9,622215831659123591188
0x478aC52c212d5e98EdF0e5877f50AfF38f1f647E,0
0x89604326f791Eb30a2c843D856CAD45870E0a26d,0
0xC61074912dF6Df64e35e1a9476eE4Ef90C38F5ab,8798260296916329758
0xe181177f65836035464fdaA48A807ADAB6b6263f,10302606136400189
0xBE11Fe8e5463aAd4C1D16D0Ba0bEDdD524f84909,590722463
0x9A2ef50b230dcDB06EB4988C96395677966CC0B8,0
0x383F42b5De515C564641f65f5da3BD8b4a35B4B4,1394577097819037748375
0x4d1f86cB18cC052aC63e5CC185fE1Ce73504F7a3,903074001808857944
0xA28F9fe27F2E2a39ca0DB31381234f35e420e98E,2071872742831901628419
0x50F0c855Cb3689C7DfD5461C735a913B64B12d8e,0
0xe52046823fB5854125775f372803E2c4b9517Eb2,0
0x34F9C0B11e67d72AD65C41Ff90A6989846f28c22,1
0x59229eFD5206968301ed67D5b08E1C39e0179897,9932133537692126168
0x1C452c133EaE14858A423f5C73A02530C144731F,2638788064185559300
0xf27f4c5c9Beb8Cd04Eb3105998e2b659FF8e7Ab4,69767616420383584836
0x22858818Bc08DE56bB74B69Ef64d230485E574ce,0
0x22AE4861Be68167CdCa5f29c839c4F44C33bD07e,26304443197444401
0x47c0D4fD47896e412559A6201107C96149Ce6129,0
0xc1daee78cFA2FD5A709861d9dD0d2888763B508a,0
0x681ada67950d96DCc9F2951d32353663Ed6e59c9,0
0xBad5160937Ce15A3a6BD479EB89AC1441de9f3df,0
0x09C2b2bf117C7827f4a3c90cDf9A9962c73E7F41,6751734546478184070
0x61BE4048c631954a8adB3A7088b17ED8D9C2A33A,17187781861475719790
0xfbE91233E76852Ce250A001B3FEfa9C902b90466,8310162490834912335
0x4560aDa36ef1BD70B49CD3C0468bE30a5d41c813,0
0x7537524e7660ebAd64f88593623C435Dc4653D8D,5000000880183598728
0x1939376366e7d912454ef5732dfC0b0061F67316,1270216046365573388
0x32ddCe808c77E45411CE3Bb28404499942db02a7,7081111316654821056
0xC838e442B700fBa03150E5de8180aA02c62cE247,1
0x9b55B3D5c8BFdAd9c1E693Cf74c722845B337F71,207913727390245580377
0x59238f0f0A04f4A9028ACa329d3DfCeDBe60fd00,60035778105469950586
0xc3627d1573c3D8C94B8376662f74d1D43E2a59b5,786856763303802036
0x3dCc192aEF68C4d2586Fa634fd486984FaD1b1ce,6991630785424978550
0xA6e8a2275e7B31d952afFC01230b206a9B2B9D13,76546383159360445314
0xfbABCdB3724f3b9978058652101cAe98Bf60D436,2199052019416822049
0x43Ca62deAb4813f6b691c42ecb448DE08c3532a2,0
0xf121dc04bf1cD79D84c03B8c9a6cA291fc991E20,236788111996433277
0xa9207486f304eb4A99B27E65BF3B04A0695221ac,40995727713889261788
0xf9b386f4d5a0E8912e210c36BF3B957243dcC79f,0
0x0706EBeF2C2a85728d4C74926e435bEf74294a81,0
0xA07579547D023c62aB87598eC7099989A3F57e0a,432070263716597873
0x64172Ea6D63400cD64C01Fad15cF4ddC386f0794,9925041144570428714
0x93b79DeEc282AbA4469C2F96ca74bceEbB77fb6a,4022201907606183375
0xfCA2B66aD9771Ed512FD80b7D2074F3Fcd89AAF0,0
0x4964aE6470598E88199461B9e23093447eBfEe4C,0
0xf16DbfCccc41D82D09C6bE046bb8BDE13de805c6,2754816925742795856
0xfe015de2d2176A0e1D6e328a374Eacb9D4dDa2eB,125797578117197998
0xd9f34D44EE1bBBca8f0615b63A92F8aA25bbeab3,0
0xF1a7a7d1A5a36314Ca98Fb53a1DCe9891Aad53fF,2781880253205493102
0x689b633a00AB3eA72a791ce2599DBB02CCA25A6f,221666206198136164541
0xC6C380C5cE5e95d7774cf31BFB744C478D4751fe,30355839599742069306
0xb1121eD18860cCFCe3b281d2a8865438e765b846,0
0xB78D439Ba83baCed629310207a215900e02d84A4,5024532008454252660
0x3C2E007c8C23bcDbb9bd364443FCf53feFDc1eac,0
0x0BF3883aCbb866A02761c909A7B0b770B8572D71,7254304764002
0x5314eD61EF85fE30137A069289E0A1aBdD8237c8,1405802605611143839
0x6c7C462148823c4f12445E1687EB5Cb2576C915B,0
0xe0E815Acd79acd7cd1253ce2F06037914A8E7C79,1998209984564505129
0xD982a264eB36bAC901Db1D9d3f5D9bf6887844b0,0
0x641B1516c25711571F6552601f080AE237d333B6,10878763173169419748306
0xA0901C7b8177fb3645B64D618cfD94a688270f9C,0
0x37ea0A903aF05D630097540e0bdAdDde0fbE3d80,0
0x89a17bC5D24b5CB684BA374b18178e728085ed09,0
0x30227F0452AFc86e964ca30d3f48Ac5056D871b5,0
0xc5479fEcE226A3b62c0B8599252A58237359a652,1
0x8387030C6E758aa8d641832347F9173845992eb0,1124205615783966607
0x87DA5edc538B8B3a2cbe22F0460e2691c8b9184a,9415949409274900063
0x818803716B0E434d9e810D81351633fA803ea60f,0
0xA44804c4d3d6D9Fa37102fD0aaE39d23de7a3839,1109695269935542480
0xAb75c8349CaF9A78Ec46D5B8b302631f5fBe6393,1274251936178356898
0x1Cd79E4291F6F99046BE0C6B9e57d9D20d42a6E2,0
0x58B77d4fE7D93fBA7dE47FB701939D3C53388696,0
0x26798cB968c8aBC7155BBfC8AcB4485A9f121666,0
0xd5FB8fccF9F35B1bb881ccee141EC5243F814B98,0
0x5878bAb381B4398d85A3EaedAcfB5cdeFc057229,9292392433108776170
0xDa0176871736ad88FEF7E0a6283eBd13c4E867C7,0
0x14190Bf25061e15dA1A66eA7A883fF281999764D,36664804221288044680
0x3B539c8387DcFBFe011944b6Fd8133CCa17bE3d4,8334424352861195084
0x3CD48a0cB9c82608E743086B1ffda59741Beef3F,3946515597523629799047
0x72263639B5c028921Acc1cA851A83A80e0F5989a,0
0xf0BeE063c5F36702d35355f3830f8A5954af0380,0
0x67A58c5495B1fBD207d08eB4c9F10d34FC3A267a,291467466714830544
0xbaE5cA102f5dF1d7AcEC99eF2A109Bec47eb8B4E,38362579090597854
0xaf830694eb0BD1A15B1212Af0DC5513140D9bB01,0
0x156362ed8DAD31f9226350FA747F6Eea9FDD0CD8,5497629393246030473
0x29B82e752C59d8E96bB427c065143C8b496E0a6a,1340341599313328774
0xB837943B6879579640285a20aA9bd34BCD548134,4142699226736853283
0xF61005C3e279213ADBf6B40df58fD332E3c6C0ad,0
0xF425226D0526e639236c2Fbbe399cC919D35a9B6,114147629109051122130
0xE0A35b164F5c5e44E26d357E4Ac88e1b8714090f,2060541505022325944
0x94424F233DCc29Ebe97322c7E046da078218aBd6,2341613280540243031
0x46579464854Abe9c88bbB9601772230165AF101e,0
0x0cC7CEdb0935ceaB0B4A6B38eE7dcfd403b19A7b,201119239623651809663
0x105C2437E8E9CD521e330DDfd8f74b62DecBE10B,495117091530095296
0xa7AD8afebBE8C8CF0B239483A73419eb0665C8E4,147591790968694893
0x754b38b2E77b588B12fFcA8846518da882cef890,0
0x7CDE7DE534d8Fd34f7618597D0dCa92Fd073674D,8836357820728168001
0x76bF8026a17e9592e6f5700279d1699c68694A11,780941078129532838
0xEB4576fE753DAB07635c0Bb6c8f0A355e1Db5d31,10000000000000000000
0xD800347D5b3181ACC4eC724B996a1E5228F48A17,12365461144004338918
0xCf3c8e131AE0838d973BD0711e34F3199CFD2949,1151585275234712319
0x9C4A81ACf461e8800Bd073dF37E1d6FB3a0d3057,48894893813443289274
0xe1ee9E80E9CF310aef6669E8A200De68fa16258E,144231188711662502066
0x331F048Ff13efCBA008dF4594Fd5C9E031118974,0
0x0541Cfbf9d1C0569B2c90657D629eF5a1F02bd6a,21352110972404393475
0xaED06EB7390c2bC35576563f2F33724fe42c81a1,0
0x515D176714C42be7aea5d521F5E72435549aedAe,142569402260835119
0x0b2DAD4580f2eDc7B2c1f50572650D12fa241850,25725605250860773263
0x20652E9b3dcbE81f73b9907c2659e43E936cF8c8,0
0x5189D1F5FdF705C2155d8dD1901F412F54908f2E,456247519321254806
0x7020B5882692965567eE7aa09da086b31839ce84,15807710623669109703
0x01452847C79B3DAB8Ecf5CCF96B094B6f1812F5e,21813418001608714841
0x3de2616Fd986168D4Ef592ACD95758727B25458b,0
0x12EBae87933ba8731D50E2D6fd47629672122874,3128316329400493500
0x52E27c5E885C1bA05d5F8c9D6af7CEA404f277f6,140928849881862809531
0x5e536919aBc2B0dF86de137d4BA17aB95021509d,9033503241195901996
0x16c1EbF687FC201131A0Df6762850606D8A930c2,0
0xe751970824f3BCbf97E611e351C1136776be1cE9,0
